residue,residue_binary_msb_first,residue_binary_lsb_first,residue_mod_8
55677,1101100101111101,1011111010011011,5
55685,1101100110000101,1010000110011011,5
55693,1101100110001101,1011000110011011,5
55701,1101100110010101,1010100110011011,5
55709,1101100110011101,1011100110011011,5
55717,1101100110100101,1010010110011011,5
55725,1101100110101101,1011010110011011,5
55733,1101100110110101,1010110110011011,5
55741,1101100110111101,1011110110011011,5
55749,1101100111000101,1010001110011011,5
55757,1101100111001101,1011001110011011,5
55765,1101100111010101,1010101110011011,5
55773,1101100111011101,1011101110011011,5
55781,1101100111100101,1010011110011011,5
55789,1101100111101101,1011011110011011,5
55797,1101100111110101,1010111110011011,5
55805,1101100111111101,1011111110011011,5
55821,1101101000001101,1011000001011011,5
55829,1101101000010101,1010100001011011,5
55837,1101101000011101,1011100001011011,5
55845,1101101000100101,1010010001011011,5
55853,1101101000101101,1011010001011011,5
55861,1101101000110101,1010110001011011,5
55869,1101101000111101,1011110001011011,5
55877,1101101001000101,1010001001011011,5
55885,1101101001001101,1011001001011011,5
55893,1101101001010101,1010101001011011,5
55901,1101101001011101,1011101001011011,5
55909,1101101001100101,1010011001011011,5
55917,1101101001101101,1011011001011011,5
55925,1101101001110101,1010111001011011,5
55941,1101101010000101,1010000101011011,5
55949,1101101010001101,1011000101011011,5
55957,1101101010010101,1010100101011011,5
55965,1101101010011101,1011100101011011,5
55973,1101101010100101,1010010101011011,5
55981,1101101010101101,1011010101011011,5
55989,1101101010110101,1010110101011011,5
55997,1101101010111101,1011110101011011,5
56005,1101101011000101,1010001101011011,5
56013,1101101011001101,1011001101011011,5
56021,1101101011010101,1010101101011011,5
56029,1101101011011101,1011101101011011,5
56037,1101101011100101,1010011101011011,5
56045,1101101011101101,1011011101011011,5
56053,1101101011110101,1010111101011011,5
56061,1101101011111101,1011111101011011,5
56069,1101101100000101,1010000011011011,5
56077,1101101100001101,1011000011011011,5
56085,1101101100010101,1010100011011011,5
56093,1101101100011101,1011100011011011,5
56101,1101101100100101,1010010011011011,5
56109,1101101100101101,1011010011011011,5
56117,1101101100110101,1010110011011011,5
56125,1101101100111101,1011110011011011,5
56133,1101101101000101,1010001011011011,5
56141,1101101101001101,1011001011011011,5
56149,1101101101010101,1010101011011011,5
56157,1101101101011101,1011101011011011,5
56165,1101101101100101,1010011011011011,5
56173,1101101101101101,1011011011011011,5
56181,1101101101110101,1010111011011011,5
56189,1101101101111101,1011111011011011,5
56197,1101101110000101,1010000111011011,5
56205,1101101110001101,1011000111011011,5
56213,1101101110010101,1010100111011011,5
56229,1101101110100101,1010010111011011,5
56237,1101101110101101,1011010111011011,5
56245,1101101110110101,1010110111011011,5
56253,1101101110111101,1011110111011011,5
56261,1101101111000101,1010001111011011,5
56269,1101101111001101,1011001111011011,5
56277,1101101111010101,1010101111011011,5
56285,1101101111011101,1011101111011011,5
56293,1101101111100101,1010011111011011,5
56301,1101101111101101,1011011111011011,5
56309,1101101111110101,1010111111011011,5
56325,1101110000000101,1010000000111011,5
56333,1101110000001101,1011000000111011,5
56341,1101110000010101,1010100000111011,5
56349,1101110000011101,1011100000111011,5
56365,1101110000101101,1011010000111011,5
56373,1101110000110101,1010110000111011,5
56381,1101110000111101,1011110000111011,5
56389,1101110001000101,1010001000111011,5
56397,1101110001001101,1011001000111011,5
56405,1101110001010101,1010101000111011,5
56413,1101110001011101,1011101000111011,5
56421,1101110001100101,1010011000111011,5
56437,1101110001110101,1010111000111011,5
56445,1101110001111101,1011111000111011,5
56453,1101110010000101,1010000100111011,5
56461,1101110010001101,1011000100111011,5
56469,1101110010010101,1010100100111011,5
56477,1101110010011101,1011100100111011,5
56485,1101110010100101,1010010100111011,5
56493,1101110010101101,1011010100111011,5
56501,1101110010110101,1010110100111011,5
56509,1101110010111101,1011110100111011,5
56517,1101110011000101,1010001100111011,5
56525,1101110011001101,1011001100111011,5
56533,1101110011010101,1010101100111011,5
56541,1101110011011101,1011101100111011,5
56549,1101110011100101,1010011100111011,5
56557,1101110011101101,1011011100111011,5
56565,1101110011110101,1010111100111011,5
56573,1101110011111101,1011111100111011,5
56581,1101110100000101,1010000010111011,5
56589,1101110100001101,1011000010111011,5
56597,1101110100010101,1010100010111011,5
56605,1101110100011101,1011100010111011,5
56613,1101110100100101,1010010010111011,5
56621,1101110100101101,1011010010111011,5
56629,1101110100110101,1010110010111011,5
56637,1101110100111101,1011110010111011,5
56645,1101110101000101,1010001010111011,5
56653,1101110101001101,1011001010111011,5
56661,1101110101010101,1010101010111011,5
56669,1101110101011101,1011101010111011,5
56677,1101110101100101,1010011010111011,5
56685,1101110101101101,1011011010111011,5
56693,1101110101110101,1010111010111011,5
56701,1101110101111101,1011111010111011,5
56709,1101110110000101,1010000110111011,5
56717,1101110110001101,1011000110111011,5
56725,1101110110010101,1010100110111011,5
56733,1101110110011101,1011100110111011,5
56741,1101110110100101,1010010110111011,5
56749,1101110110101101,1011010110111011,5
56757,1101110110110101,1010110110111011,5
56765,1101110110111101,1011110110111011,5
56773,1101110111000101,1010001110111011,5
56781,1101110111001101,1011001110111011,5
56789,1101110111010101,1010101110111011,5
56797,1101110111011101,1011101110111011,5
56805,1101110111100101,1010011110111011,5
56813,1101110111101101,1011011110111011,5
56821,1101110111110101,1010111110111011,5
56829,1101110111111101,1011111110111011,5
56837,1101111000000101,1010000001111011,5
56845,1101111000001101,1011000001111011,5
56853,1101111000010101,1010100001111011,5
56861,1101111000011101,1011100001111011,5
56869,1101111000100101,1010010001111011,5
56877,1101111000101101,1011010001111011,5
56885,1101111000110101,1010110001111011,5
56893,1101111000111101,1011110001111011,5
56901,1101111001000101,1010001001111011,5
56909,1101111001001101,1011001001111011,5
56917,1101111001010101,1010101001111011,5
56925,1101111001011101,1011101001111011,5
56933,1101111001100101,1010011001111011,5
56941,1101111001101101,1011011001111011,5
56949,1101111001110101,1010111001111011,5
56957,1101111001111101,1011111001111011,5
56965,1101111010000101,1010000101111011,5
56973,1101111010001101,1011000101111011,5
56981,1101111010010101,1010100101111011,5
57005,1101111010101101,1011010101111011,5
57013,1101111010110101,1010110101111011,5
57021,1101111010111101,1011110101111011,5
57029,1101111011000101,1010001101111011,5
57037,1101111011001101,1011001101111011,5
57045,1101111011010101,1010101101111011,5
57053,1101111011011101,1011101101111011,5
57061,1101111011100101,1010011101111011,5
57069,1101111011101101,1011011101111011,5
57077,1101111011110101,1010111101111011,5
57085,1101111011111101,1011111101111011,5
57093,1101111100000101,1010000011111011,5
57101,1101111100001101,1011000011111011,5
57109,1101111100010101,1010100011111011,5
57117,1101111100011101,1011100011111011,5
57125,1101111100100101,1010010011111011,5
57133,1101111100101101,1011010011111011,5
57141,1101111100110101,1010110011111011,5
57149,1101111100111101,1011110011111011,5
57157,1101111101000101,1010001011111011,5
57173,1101111101010101,1010101011111011,5
57181,1101111101011101,1011101011111011,5
57189,1101111101100101,1010011011111011,5
57197,1101111101101101,1011011011111011,5
57205,1101111101110101,1010111011111011,5
57213,1101111101111101,1011111011111011,5
57221,1101111110000101,1010000111111011,5
57229,1101111110001101,1011000111111011,5
57237,1101111110010101,1010100111111011,5
57245,1101111110011101,1011100111111011,5
57253,1101111110100101,1010010111111011,5
57261,1101111110101101,1011010111111011,5
57269,1101111110110101,1010110111111011,5
57277,1101111110111101,1011110111111011,5
57285,1101111111000101,1010001111111011,5
57293,1101111111001101,1011001111111011,5
57301,1101111111010101,1010101111111011,5
57309,1101111111011101,1011101111111011,5
57317,1101111111100101,1010011111111011,5
57325,1101111111101101,1011011111111011,5
57333,1101111111110101,1010111111111011,5
57349,1110000000000101,1010000000000111,5
57357,1110000000001101,1011000000000111,5
57365,1110000000010101,1010100000000111,5
57373,1110000000011101,1011100000000111,5
57381,1110000000100101,1010010000000111,5
57389,1110000000101101,1011010000000111,5
57397,1110000000110101,1010110000000111,5
57405,1110000000111101,1011110000000111,5
57413,1110000001000101,1010001000000111,5
57421,1110000001001101,1011001000000111,5
57429,1110000001010101,1010101000000111,5
57437,1110000001011101,1011101000000111,5
57445,1110000001100101,1010011000000111,5
57453,1110000001101101,1011011000000111,5
57461,1110000001110101,1010111000000111,5
57469,1110000001111101,1011111000000111,5
57477,1110000010000101,1010000100000111,5
57485,1110000010001101,1011000100000111,5
57493,1110000010010101,1010100100000111,5
57501,1110000010011101,1011100100000111,5
57509,1110000010100101,1010010100000111,5
57517,1110000010101101,1011010100000111,5
57525,1110000010110101,1010110100000111,5
57533,1110000010111101,1011110100000111,5
57541,1110000011000101,1010001100000111,5
57549,1110000011001101,1011001100000111,5
57557,1110000011010101,1010101100000111,5
57565,1110000011011101,1011101100000111,5
57573,1110000011100101,1010011100000111,5
57581,1110000011101101,1011011100000111,5
57589,1110000011110101,1010111100000111,5
57597,1110000011111101,1011111100000111,5
57605,1110000100000101,1010000010000111,5
57613,1110000100001101,1011000010000111,5
57621,1110000100010101,1010100010000111,5
57629,1110000100011101,1011100010000111,5
57637,1110000100100101,1010010010000111,5
57645,1110000100101101,1011010010000111,5
57653,1110000100110101,1010110010000111,5
57661,1110000100111101,1011110010000111,5
57669,1110000101000101,1010001010000111,5
57677,1110000101001101,1011001010000111,5
57685,1110000101010101,1010101010000111,5
57693,1110000101011101,1011101010000111,5
57701,1110000101100101,1010011010000111,5
57717,1110000101110101,1010111010000111,5
57725,1110000101111101,1011111010000111,5
57733,1110000110000101,1010000110000111,5
57741,1110000110001101,1011000110000111,5
57749,1110000110010101,1010100110000111,5
57757,1110000110011101,1011100110000111,5
57765,1110000110100101,1010010110000111,5
57773,1110000110101101,1011010110000111,5
57781,1110000110110101,1010110110000111,5
57789,1110000110111101,1011110110000111,5
57797,1110000111000101,1010001110000111,5
57805,1110000111001101,1011001110000111,5
57813,1110000111010101,1010101110000111,5
57821,1110000111011101,1011101110000111,5
57829,1110000111100101,1010011110000111,5
57837,1110000111101101,1011011110000111,5
57845,1110000111110101,1010111110000111,5
57853,1110000111111101,1011111110000111,5
57861,1110001000000101,1010000001000111,5
57869,1110001000001101,1011000001000111,5
57877,1110001000010101,1010100001000111,5
57885,1110001000011101,1011100001000111,5
57893,1110001000100101,1010010001000111,5
57901,1110001000101101,1011010001000111,5
57909,1110001000110101,1010110001000111,5
57917,1110001000111101,1011110001000111,5
57925,1110001001000101,1010001001000111,5
57933,1110001001001101,1011001001000111,5
57941,1110001001010101,1010101001000111,5
57949,1110001001011101,1011101001000111,5
57957,1110001001100101,1010011001000111,5
57965,1110001001101101,1011011001000111,5
57973,1110001001110101,1010111001000111,5
57989,1110001010000101,1010000101000111,5
57997,1110001010001101,1011000101000111,5
58005,1110001010010101,1010100101000111,5
58013,1110001010011101,1011100101000111,5
58021,1110001010100101,1010010101000111,5
58029,1110001010101101,1011010101000111,5
58037,1110001010110101,1010110101000111,5
58045,1110001010111101,1011110101000111,5
58053,1110001011000101,1010001101000111,5
58061,1110001011001101,1011001101000111,5
58069,1110001011010101,1010101101000111,5
58077,1110001011011101,1011101101000111,5
58085,1110001011100101,1010011101000111,5
58093,1110001011101101,1011011101000111,5
58101,1110001011110101,1010111101000111,5
58109,1110001011111101,1011111101000111,5
58117,1110001100000101,1010000011000111,5
58125,1110001100001101,1011000011000111,5
58133,1110001100010101,1010100011000111,5
58141,1110001100011101,1011100011000111,5
58149,1110001100100101,1010010011000111,5
58157,1110001100101101,1011010011000111,5
58165,1110001100110101,1010110011000111,5
58173,1110001100111101,1011110011000111,5
58181,1110001101000101,1010001011000111,5
58189,1110001101001101,1011001011000111,5
58197,1110001101010101,1010101011000111,5
58205,1110001101011101,1011101011000111,5
58213,1110001101100101,1010011011000111,5
58221,1110001101101101,1011011011000111,5
58229,1110001101110101,1010111011000111,5
58237,1110001101111101,1011111011000111,5
58253,1110001110001101,1011000111000111,5
58261,1110001110010101,1010100111000111,5
58269,1110001110011101,1011100111000111,5
58277,1110001110100101,1010010111000111,5
58285,1110001110101101,1011010111000111,5
58293,1110001110110101,1010110111000111,5
58309,1110001111000101,1010001111000111,5
58317,1110001111001101,1011001111000111,5
58325,1110001111010101,1010101111000111,5
58333,1110001111011101,1011101111000111,5
58341,1110001111100101,1010011111000111,5
58349,1110001111101101,1011011111000111,5
58357,1110001111110101,1010111111000111,5
58365,1110001111111101,1011111111000111,5
58373,1110010000000101,1010000000100111,5
58381,1110010000001101,1011000000100111,5
58389,1110010000010101,1010100000100111,5
58397,1110010000011101,1011100000100111,5
58405,1110010000100101,1010010000100111,5
58413,1110010000101101,1011010000100111,5
58421,1110010000110101,1010110000100111,5
58429,1110010000111101,1011110000100111,5
58437,1110010001000101,1010001000100111,5
58445,1110010001001101,1011001000100111,5
58453,1110010001010101,1010101000100111,5
58461,1110010001011101,1011101000100111,5
58469,1110010001100101,1010011000100111,5
58477,1110010001101101,1011011000100111,5
